Product_Name,Category,Brand,Price_INR,Quantity_Sold,Total_Sales,Store_Type,City,Area_Type,Date,Discount_Percentage,Customer_Rating,Competitor_Price,Demand_Level,Profit_Margin
Detergent,Household,Aashirvaad,674.68,18,12144.24,Mall,Bangalore,Urban,2025-11-05,15.75,3.6,613.25,Low,16.11
Dal,Groceries,HUL,64.74,26,1683.24,Supermarket,Chennai,Urban,2026-04-05,19.41,3.7,58.33,Low,16.57
Dishwash Bar,Household,Local Brand,144.83,22,3186.26,Kirana Store,Mumbai,Rural,2025-12-07,6.97,1.5,140.21,Low,24.93
Soap,Personal Care,P&G,210.54,43,9053.22,Supermarket,Delhi,Urban,2025-08-25,16.42,4.1,224.51,Medium,19.0
Rice,Groceries,Patanjali,49.9,37,1846.3,Kirana Store,Bangalore,Rural,2025-06-26,25.97,2.1,50.92,Medium,15.12
Floor Cleaner,Household,Store Brand,269.73,14,3776.22,Kirana Store,Delhi,Rural,2025-10-23,8.93,2.2,267.5,Low,21.47
Floor Cleaner,Household,Store Brand,263.79,20,5275.8,Kirana Store,Mumbai,Rural,2026-02-25,24.88,2.8,254.02,Low,6.04
Wheat Flour,Groceries,Patanjali,164.44,42,6906.48,Kirana Store,Pune,Semi-Urban,2025-06-05,26.25,3.2,157.95,Medium,12.57
Detergent,Household,Fortune,332.89,24,7989.36,Kirana Store,Chennai,Semi-Urban,2025-05-16,3.92,3.9,349.21,Low,22.88
Cooking Oil,Groceries,HUL,170.28,42,7151.76,Kirana Store,Bangalore,Urban,2026-03-07,7.61,4.5,176.73,Medium,23.48
Floor Cleaner,Household,Local Brand,238.88,6,1433.28,Kirana Store,Chennai,Rural,2025-09-01,4.44,3.6,221.85,Low,14.05
Dishwash Bar,Household,P&G,94.08,63,5927.04,Supermarket,Bangalore,Semi-Urban,2025-07-09,29.64,4.3,85.98,High,24.76
Hair Oil,Personal Care,Tata,314.62,14,4404.68,Mall,Chennai,Urban,2025-06-14,26.51,3.9,309.43,Low,14.91
Detergent,Household,HUL,295.46,21,6204.66,Supermarket,Pune,Urban,2025-11-19,3.21,3.0,293.24,Low,22.53
Hair Oil,Personal Care,Dabur,95.02,50,4751.0,Kirana Store,Bangalore,Urban,2025-11-06,27.51,3.2,99.95,Medium,17.83
Sugar,Groceries,Tata,126.17,14,1766.38,Supermarket,Bangalore,Semi-Urban,2025-04-17,20.6,3.8,116.75,Low,19.62
Hair Oil,Personal Care,P&G,246.8,44,10859.2,Kirana Store,Mumbai,Urban,2025-08-10,20.57,3.9,245.39,Medium,14.38
Wheat Flour,Groceries,Patanjali,142.77,26,3712.02,Kirana Store,Mumbai,Semi-Urban,2025-10-18,22.01,3.7,156.21,Low,5.55
Cooking Oil,Groceries,Store Brand,61.23,34,2081.82,Kirana Store,Pune,Rural,2026-03-22,3.04,4.0,64.15,Medium,15.08
Shampoo,Personal Care,HUL,286.41,11,3150.51,Kirana Store,Delhi,Semi-Urban,2025-05-04,20.57,3.8,286.73,Low,24.83
Cooking Oil,Groceries,Aashirvaad,182.35,36,6564.6,Mall,Mumbai,Urban,2026-02-24,18.28,4.5,167.73,Medium,21.06
Cooking Oil,Groceries,P&G,91.71,40,3668.4,Supermarket,Bangalore,Urban,2025-05-21,23.86,3.9,93.03,Medium,20.97
Dishwash Bar,Household,Aashirvaad,346.33,17,5887.61,Kirana Store,Bangalore,Semi-Urban,2025-12-14,16.14,4.6,327.58,Low,23.93
Rice,Groceries,Dabur,136.8,18,2462.4,Mall,Ahmedabad,Semi-Urban,2025-11-08,23.22,2.7,140.88,Low,18.77
Toothpaste,Personal Care,Aashirvaad,268.15,7,1877.05,Mall,Pune,Urban,2025-04-27,14.9,4.2,251.85,Low,25.62
Hair Oil,Personal Care,P&G,177.9,35,6226.5,Supermarket,Chennai,Urban,2026-03-01,0.52,4.1,187.65,Medium,29.72
Wheat Flour,Groceries,Reliance,163.04,29,4728.16,Mall,Pune,Semi-Urban,2025-10-19,13.41,3.8,168.73,Low,19.07
Dishwash Bar,Household,Aashirvaad,288.4,5,1442.0,Kirana Store,Hyderabad,Urban,2026-03-10,0.06,3.1,296.25,Low,21.17
Detergent,Household,Fortune,529.92,18,9538.56,Kirana Store,Hyderabad,Urban,2025-04-18,18.28,4.5,550.44,Low,20.59
Floor Cleaner,Household,Aashirvaad,349.95,7,2449.65,Kirana Store,Mumbai,Rural,2025-11-14,5.72,3.2,346.81,Low,16.82
Hair Oil,Personal Care,Reliance,86.02,17,1462.34,Kirana Store,Bangalore,Semi-Urban,2025-06-05,13.77,2.3,94.42,Low,12.36
Dishwash Bar,Household,Local Brand,172.61,37,6386.57,Kirana Store,Bangalore,Urban,2025-08-27,9.44,4.2,181.67,Medium,13.65
Cooking Oil,Groceries,Tata,157.65,32,5044.8,Supermarket,Bangalore,Urban,2026-01-04,20.75,3.7,162.1,Medium,12.8
Soap,Personal Care,HUL,275.18,10,2751.8,Supermarket,Hyderabad,Urban,2026-02-20,12.41,4.6,292.33,Low,16.08
Soap,Personal Care,Aashirvaad,208.61,10,2086.1,Mall,Hyderabad,Urban,2025-08-08,13.98,4.3,188.85,Low,20.16
Floor Cleaner,Household,Dabur,63.72,13,828.36,Kirana Store,Delhi,Semi-Urban,2025-04-16,16.56,3.8,63.67,Low,15.15
Wheat Flour,Groceries,Patanjali,160.61,46,7388.06,Mall,Bangalore,Urban,2025-06-26,25.25,4.1,152.47,Medium,17.67
Sugar,Groceries,HUL,204.38,41,8379.58,Kirana Store,Mumbai,Urban,2025-08-31,2.46,4.9,188.15,Medium,26.45
Detergent,Household,Store Brand,200.51,49,9824.99,Supermarket,Delhi,Semi-Urban,2026-03-17,0.43,4.0,183.75,Medium,14.57
Shampoo,Personal Care,Reliance,195.7,16,3131.2,Kirana Store,Delhi,Semi-Urban,2025-07-31,11.97,4.2,203.72,Low,24.93
Wheat Flour,Groceries,Local Brand,139.09,62,8623.58,Kirana Store,Bangalore,Rural,2025-07-22,29.39,2.6,142.08,High,9.55
Detergent,Household,Patanjali,359.38,14,5031.32,Supermarket,Bangalore,Urban,2025-06-23,1.94,3.1,355.48,Low,23.88
Dishwash Bar,Household,Reliance,138.61,14,1940.54,Supermarket,Ahmedabad,Urban,2025-12-13,10.07,2.3,131.32,Low,23.33
Floor Cleaner,Household,Reliance,55.41,29,1606.89,Supermarket,Delhi,Semi-Urban,2026-01-06,6.5,3.6,50.52,Low,15.34
Wheat Flour,Groceries,Local Brand,154.97,36,5578.92,Kirana Store,Hyderabad,Semi-Urban,2025-11-10,29.48,3.8,160.0,Medium,11.57
Detergent,Household,Store Brand,194.71,33,6425.43,Mall,Hyderabad,Urban,2025-09-15,7.63,4.3,193.25,Medium,22.66
Detergent,Household,Local Brand,161.89,47,7608.83,Kirana Store,Pune,Semi-Urban,2025-11-13,12.01,3.3,161.83,Medium,15.82
Detergent,Household,P&G,205.55,43,8838.65,Supermarket,Hyderabad,Urban,2025-09-28,17.41,3.9,221.44,Medium,18.75
Floor Cleaner,Household,Aashirvaad,82.39,16,1318.24,Supermarket,Pune,Urban,2025-05-19,21.89,3.4,86.53,Low,13.47
Floor Cleaner,Household,Tata,353.21,11,3885.31,Mall,Mumbai,Urban,2025-10-17,2.54,4.8,327.91,Low,15.72
Dal,Groceries,Store Brand,134.27,31,4162.37,Supermarket,Delhi,Rural,2025-09-30,28.21,2.8,139.72,Medium,7.42
Hair Oil,Personal Care,Tata,268.74,13,3493.62,Kirana Store,Delhi,Urban,2025-05-19,8.27,4.9,269.99,Low,19.39
Soap,Personal Care,Patanjali,124.46,22,2738.12,Kirana Store,Hyderabad,Semi-Urban,2025-09-21,21.58,4.3,124.22,Low,12.13
Cooking Oil,Groceries,Local Brand,34.04,39,1327.56,Mall,Bangalore,Urban,2025-11-30,29.92,2.4,35.74,Medium,9.27
Dal,Groceries,HUL,267.98,20,5359.6,Supermarket,Bangalore,Urban,2025-08-26,14.29,3.6,263.71,Low,25.03
Toothpaste,Personal Care,Patanjali,31.31,63,1972.53,Supermarket,Bangalore,Urban,2025-04-16,6.36,3.7,30.06,High,18.92
Toothpaste,Personal Care,Tata,123.48,20,2469.6,Supermarket,Ahmedabad,Urban,2026-03-30,27.28,3.6,128.95,Low,17.77
Soap,Personal Care,Dabur,36.04,43,1549.72,Supermarket,Bangalore,Urban,2025-08-26,8.99,3.1,37.81,Medium,19.01
Shampoo,Personal Care,HUL,164.31,36,5915.16,Supermarket,Pune,Urban,2025-09-10,28.18,4.6,148.68,Medium,13.31
Wheat Flour,Groceries,Patanjali,46.76,70,3273.2,Kirana Store,Hyderabad,Urban,2025-07-07,13.77,4.3,50.59,High,10.61
Rice,Groceries,Store Brand,90.28,42,3791.76,Supermarket,Chennai,Urban,2025-09-17,1.96,2.0,87.89,Medium,15.09
Dal,Groceries,HUL,190.52,49,9335.48,Supermarket,Hyderabad,Urban,2026-02-13,10.82,3.4,183.73,Medium,16.36
Shampoo,Personal Care,Local Brand,145.58,11,1601.38,Supermarket,Hyderabad,Rural,2025-10-12,3.3,4.0,131.9,Low,16.19
Soap,Personal Care,Tata,39.24,81,3178.44,Supermarket,Hyderabad,Urban,2025-11-10,27.11,4.6,40.42,High,15.79
Wheat Flour,Groceries,Store Brand,49.03,25,1225.75,Supermarket,Chennai,Urban,2026-01-27,2.93,2.6,45.92,Low,17.85
Hair Oil,Personal Care,Local Brand,92.6,18,1666.8,Supermarket,Ahmedabad,Semi-Urban,2025-12-06,4.06,3.7,89.54,Low,20.3
Toothpaste,Personal Care,Patanjali,91.81,63,5784.03,Supermarket,Chennai,Semi-Urban,2025-11-19,29.44,3.4,93.85,High,7.48
Toothpaste,Personal Care,Local Brand,167.33,61,10207.13,Kirana Store,Chennai,Rural,2025-04-17,28.91,1.7,181.97,High,12.88
Dishwash Bar,Household,Fortune,231.55,58,13429.9,Kirana Store,Delhi,Rural,2025-06-30,22.53,3.8,240.3,Medium,14.6
Toothpaste,Personal Care,Patanjali,133.35,22,2933.7,Kirana Store,Pune,Semi-Urban,2025-10-18,19.29,1.6,127.62,Low,11.9
Wheat Flour,Groceries,Aashirvaad,75.37,14,1055.18,Mall,Ahmedabad,Urban,2025-05-17,24.6,4.8,68.92,Low,21.34
Wheat Flour,Groceries,P&G,219.91,11,2419.01,Kirana Store,Delhi,Urban,2025-10-17,2.37,3.2,227.43,Low,24.59
Dishwash Bar,Household,Dabur,125.11,16,2001.76,Kirana Store,Hyderabad,Semi-Urban,2026-03-13,25.51,3.2,124.12,Low,16.81
Rice,Groceries,Dabur,140.08,22,3081.76,Mall,Pune,Urban,2025-11-28,16.74,3.7,142.93,Low,15.62
Cooking Oil,Groceries,Patanjali,161.16,35,5640.6,Supermarket,Chennai,Urban,2025-05-26,19.56,4.5,157.13,Medium,19.08
Toothpaste,Personal Care,HUL,158.71,34,5396.14,Kirana Store,Delhi,Semi-Urban,2025-07-29,10.4,4.0,162.11,Medium,19.46
Detergent,Household,Store Brand,229.32,6,1375.92,Kirana Store,Mumbai,Rural,2025-06-30,9.77,4.4,225.72,Low,18.96
Wheat Flour,Groceries,P&G,175.3,31,5434.3,Kirana Store,Delhi,Semi-Urban,2025-07-20,15.05,3.6,168.03,Medium,12.28
Dishwash Bar,Household,Reliance,180.25,32,5768.0,Supermarket,Hyderabad,Semi-Urban,2025-04-07,5.48,3.0,167.78,Medium,16.86
Detergent,Household,Local Brand,269.01,15,4035.15,Kirana Store,Bangalore,Rural,2025-11-30,3.11,2.4,262.75,Low,10.15
Cooking Oil,Groceries,Dabur,152.02,58,8817.16,Supermarket,Mumbai,Urban,2026-03-22,23.81,2.3,152.97,Medium,7.47
Rice,Groceries,Tata,192.5,28,5390.0,Supermarket,Mumbai,Urban,2025-05-22,25.36,4.0,200.29,Low,19.36
Shampoo,Personal Care,Reliance,209.13,22,4600.86,Mall,Pune,Urban,2025-07-08,1.45,3.1,225.64,Low,23.02
Hair Oil,Personal Care,Store Brand,187.98,21,3947.58,Kirana Store,Ahmedabad,Semi-Urban,2026-02-06,5.14,2.4,197.09,Low,23.12
Soap,Personal Care,Dabur,206.4,11,2270.4,Mall,Mumbai,Semi-Urban,2025-09-23,7.25,1.7,193.43,Low,19.97
Toothpaste,Personal Care,Reliance,49.88,100,4988.0,Supermarket,Chennai,Semi-Urban,2025-11-14,28.48,3.7,46.44,High,8.68
Dal,Groceries,P&G,114.77,40,4590.8,Mall,Ahmedabad,Urban,2025-09-26,13.86,3.2,110.52,Medium,27.57
Soap,Personal Care,Local Brand,96.72,36,3481.92,Supermarket,Delhi,Semi-Urban,2026-03-06,27.36,4.4,96.02,Medium,14.7
Detergent,Household,Dabur,278.46,50,13923.0,Kirana Store,Ahmedabad,Semi-Urban,2026-02-09,29.46,1.5,263.98,Medium,9.59
Toothpaste,Personal Care,Aashirvaad,218.65,43,9401.95,Supermarket,Delhi,Semi-Urban,2025-06-15,19.27,4.8,214.73,Medium,24.95
Toothpaste,Personal Care,Store Brand,142.3,44,6261.2,Kirana Store,Bangalore,Rural,2025-07-30,13.91,4.1,146.56,Medium,19.21
Dishwash Bar,Household,Aashirvaad,253.72,19,4820.68,Supermarket,Delhi,Urban,2025-08-19,23.01,4.8,267.86,Low,16.33
Dal,Groceries,Fortune,198.62,63,12513.06,Supermarket,Chennai,Urban,2025-04-17,28.05,3.3,194.08,High,15.45
Dal,Groceries,Store Brand,80.8,21,1696.8,Supermarket,Mumbai,Semi-Urban,2026-03-20,19.37,3.5,76.48,Low,18.94
Sugar,Groceries,Dabur,111.37,57,6348.09,Supermarket,Chennai,Semi-Urban,2026-02-17,29.0,1.6,122.15,Medium,6.49
Dishwash Bar,Household,Patanjali,402.78,11,4430.58,Kirana Store,Pune,Semi-Urban,2025-07-23,22.83,4.4,440.51,Low,8.63
Soap,Personal Care,Reliance,188.42,12,2261.04,Mall,Hyderabad,Urban,2026-02-17,16.97,3.2,171.69,Low,10.31
Dishwash Bar,Household,Aashirvaad,540.85,11,5949.35,Supermarket,Mumbai,Urban,2025-10-30,9.6,3.6,567.3,Low,17.83
Hair Oil,Personal Care,Local Brand,74.76,14,1046.64,Kirana Store,Mumbai,Rural,2025-11-06,25.77,2.3,68.46,Low,17.39
Soap,Personal Care,Reliance,289.31,14,4050.34,Supermarket,Bangalore,Semi-Urban,2026-04-06,27.61,4.2,275.36,Low,7.25
Soap,Personal Care,Fortune,70.05,46,3222.3,Supermarket,Pune,Urban,2026-03-30,3.95,3.3,75.98,Medium,20.86
Sugar,Groceries,Store Brand,116.7,50,5835.0,Kirana Store,Mumbai,Rural,2026-01-06,25.69,2.2,126.28,Medium,8.67
Floor Cleaner,Household,Patanjali,157.89,36,5684.04,Supermarket,Hyderabad,Semi-Urban,2025-05-28,21.06,2.0,159.64,Medium,15.99
Sugar,Groceries,Patanjali,47.94,100,4794.0,Kirana Store,Mumbai,Rural,2026-03-04,26.03,4.1,52.38,High,17.37
Toothpaste,Personal Care,Dabur,61.47,28,1721.16,Supermarket,Chennai,Semi-Urban,2026-01-27,28.94,2.0,55.75,Low,18.79
Dishwash Bar,Household,HUL,388.17,31,12033.27,Mall,Mumbai,Urban,2025-05-14,27.52,4.4,399.47,Medium,16.58
Rice,Groceries,Aashirvaad,130.35,23,2998.05,Supermarket,Ahmedabad,Semi-Urban,2026-02-06,4.41,3.7,137.25,Low,21.86
Floor Cleaner,Household,Patanjali,494.36,13,6426.68,Supermarket,Mumbai,Semi-Urban,2025-10-26,2.83,3.4,447.46,Low,20.1
Sugar,Groceries,Fortune,204.39,35,7153.65,Supermarket,Chennai,Urban,2025-07-28,26.05,3.3,212.24,Medium,13.33
Wheat Flour,Groceries,Dabur,136.63,39,5328.57,Supermarket,Hyderabad,Semi-Urban,2025-05-07,24.25,2.7,146.73,Medium,7.04
Detergent,Household,Reliance,341.88,17,5811.96,Kirana Store,Ahmedabad,Rural,2025-10-25,16.28,3.3,338.11,Low,15.87
Detergent,Household,Local Brand,112.15,65,7289.75,Kirana Store,Ahmedabad,Rural,2025-10-23,29.03,4.3,110.78,High,19.15
Dal,Groceries,Reliance,116.12,48,5573.76,Mall,Mumbai,Urban,2025-12-03,18.15,3.5,106.05,Medium,15.64
Sugar,Groceries,Local Brand,126.47,25,3161.75,Kirana Store,Bangalore,Rural,2025-04-21,10.2,4.3,114.04,Low,24.59
Dal,Groceries,Reliance,164.27,46,7556.42,Kirana Store,Ahmedabad,Rural,2025-07-07,12.75,3.1,167.28,Medium,17.07
Toothpaste,Personal Care,Patanjali,103.14,58,5982.12,Kirana Store,Chennai,Semi-Urban,2025-11-29,27.32,4.3,98.55,Medium,10.22
Shampoo,Personal Care,P&G,182.9,21,3840.9,Kirana Store,Hyderabad,Semi-Urban,2025-08-10,6.73,3.4,193.25,Low,26.5
Floor Cleaner,Household,Dabur,247.67,15,3715.05,Kirana Store,Chennai,Semi-Urban,2025-05-24,7.2,3.1,225.36,Low,10.36
Rice,Groceries,P&G,161.96,12,1943.52,Supermarket,Ahmedabad,Urban,2025-04-08,15.63,4.9,161.21,Low,18.3
Rice,Groceries,Aashirvaad,226.74,15,3401.1,Kirana Store,Chennai,Semi-Urban,2026-01-29,25.97,3.6,242.64,Low,22.32
Shampoo,Personal Care,P&G,250.76,33,8275.08,Mall,Delhi,Urban,2025-09-10,22.01,4.0,246.69,Medium,13.39
Dishwash Bar,Household,Local Brand,117.41,18,2113.38,Kirana Store,Delhi,Rural,2026-02-12,5.64,3.9,116.4,Low,22.43
Detergent,Household,Reliance,70.41,26,1830.66,Supermarket,Delhi,Urban,2025-05-29,24.46,3.1,74.65,Low,9.44
Floor Cleaner,Household,Local Brand,200.54,39,7821.06,Kirana Store,Mumbai,Semi-Urban,2025-04-21,14.91,3.5,215.89,Medium,21.92
Soap,Personal Care,Aashirvaad,97.45,14,1364.3,Supermarket,Pune,Urban,2025-04-24,5.23,3.9,102.41,Low,26.51
Dal,Groceries,HUL,69.11,18,1243.98,Mall,Hyderabad,Urban,2025-12-15,7.29,3.7,63.8,Low,24.58
Detergent,Household,Store Brand,249.86,17,4247.62,Supermarket,Chennai,Rural,2025-06-17,6.47,1.7,254.61,Low,10.17
Floor Cleaner,Household,Dabur,419.32,7,2935.24,Supermarket,Ahmedabad,Urban,2026-02-15,28.96,3.4,457.77,Low,19.39
Toothpaste,Personal Care,HUL,287.2,24,6892.8,Kirana Store,Bangalore,Semi-Urban,2025-12-03,12.72,3.1,273.84,Low,29.46
Toothpaste,Personal Care,Patanjali,36.2,32,1158.4,Supermarket,Pune,Urban,2026-01-28,11.85,2.2,38.8,Medium,24.5
Detergent,Household,Store Brand,109.93,20,2198.6,Kirana Store,Bangalore,Rural,2025-06-14,26.89,2.1,117.82,Low,10.94
Sugar,Groceries,Store Brand,128.84,55,7086.2,Supermarket,Chennai,Rural,2025-10-30,20.17,2.2,136.12,Medium,17.43
Shampoo,Personal Care,Reliance,63.33,40,2533.2,Supermarket,Mumbai,Urban,2025-06-23,18.38,3.1,61.57,Medium,9.48
Dishwash Bar,Household,Local Brand,175.28,32,5608.96,Kirana Store,Ahmedabad,Rural,2025-05-18,19.47,3.8,186.42,Medium,9.02
Dishwash Bar,Household,Store Brand,143.6,26,3733.6,Mall,Hyderabad,Urban,2025-05-03,8.31,4.1,155.9,Low,21.44
Toothpaste,Personal Care,Patanjali,36.4,95,3458.0,Kirana Store,Ahmedabad,Semi-Urban,2025-06-09,24.22,3.8,34.23,High,19.15
Dishwash Bar,Household,Tata,617.99,8,4943.92,Kirana Store,Bangalore,Urban,2026-04-05,10.02,3.6,638.76,Low,27.55
Toothpaste,Personal Care,Reliance,68.95,40,2758.0,Kirana Store,Bangalore,Semi-Urban,2025-05-04,11.39,2.6,67.64,Medium,11.31
Wheat Flour,Groceries,Tata,109.29,23,2513.67,Mall,Ahmedabad,Urban,2025-07-07,3.65,3.7,114.11,Low,25.82
Cooking Oil,Groceries,Dabur,94.93,17,1613.81,Kirana Store,Bangalore,Rural,2025-05-05,12.57,3.1,89.7,Low,11.87
Dishwash Bar,Household,P&G,489.69,17,8324.73,Supermarket,Pune,Semi-Urban,2025-11-21,16.06,4.6,531.06,Low,21.55
Soap,Personal Care,Reliance,261.3,20,5226.0,Kirana Store,Delhi,Semi-Urban,2025-10-29,17.07,3.6,265.44,Low,9.34
Soap,Personal Care,Tata,53.29,32,1705.28,Supermarket,Delhi,Urban,2026-01-07,11.78,3.2,50.82,Medium,19.93
Rice,Groceries,Store Brand,87.31,57,4976.67,Kirana Store,Ahmedabad,Rural,2025-08-21,29.01,2.4,80.37,Medium,15.64
Shampoo,Personal Care,Reliance,263.79,17,4484.43,Mall,Mumbai,Urban,2025-11-30,5.44,3.2,252.17,Low,12.97
Floor Cleaner,Household,Dabur,410.51,25,10262.75,Supermarket,Ahmedabad,Urban,2025-04-13,17.64,4.2,386.74,Low,14.48
Sugar,Groceries,Local Brand,29.72,41,1218.52,Kirana Store,Mumbai,Rural,2025-04-26,16.81,3.0,27.01,Medium,11.2
Wheat Flour,Groceries,Aashirvaad,280.88,13,3651.44,Supermarket,Chennai,Urban,2025-06-03,28.46,4.4,284.96,Low,23.11
Cooking Oil,Groceries,Aashirvaad,149.79,37,5542.23,Kirana Store,Ahmedabad,Urban,2026-01-17,10.65,4.0,137.8,Medium,29.08
Dal,Groceries,Patanjali,87.73,26,2280.98,Mall,Bangalore,Semi-Urban,2026-01-18,1.87,2.2,90.8,Low,15.95
Hair Oil,Personal Care,Reliance,279.48,31,8663.88,Supermarket,Pune,Urban,2025-06-22,24.27,4.2,290.74,Medium,5.25
Dal,Groceries,Tata,168.46,17,2863.82,Supermarket,Delhi,Urban,2025-11-08,6.08,3.8,170.4,Low,29.66
Dishwash Bar,Household,Store Brand,108.96,29,3159.84,Supermarket,Delhi,Urban,2026-03-29,28.28,2.9,108.12,Low,14.7
Dishwash Bar,Household,Store Brand,140.28,17,2384.76,Kirana Store,Ahmedabad,Urban,2025-06-18,18.11,2.3,134.21,Low,17.31
Dal,Groceries,Store Brand,91.81,41,3764.21,Kirana Store,Ahmedabad,Rural,2025-08-08,0.28,3.5,92.39,Medium,20.31
Toothpaste,Personal Care,Tata,31.89,36,1148.04,Mall,Mumbai,Urban,2025-08-13,10.46,4.1,32.59,Medium,24.54
Sugar,Groceries,Patanjali,126.44,39,4931.16,Mall,Hyderabad,Urban,2025-06-15,3.89,2.5,126.61,Medium,14.76
Rice,Groceries,P&G,117.62,20,2352.4,Mall,Ahmedabad,Urban,2026-03-15,17.51,4.3,115.55,Low,11.81
Rice,Groceries,Tata,155.11,13,2016.43,Kirana Store,Mumbai,Urban,2025-04-18,16.34,4.5,148.93,Low,21.81
Dal,Groceries,Dabur,67.06,100,6706.0,Supermarket,Chennai,Urban,2025-12-25,28.35,1.8,73.74,High,18.48
Detergent,Household,Local Brand,198.0,26,5148.0,Mall,Bangalore,Urban,2025-07-15,4.73,3.9,185.84,Low,20.54
Hair Oil,Personal Care,Dabur,303.72,25,7593.0,Kirana Store,Chennai,Semi-Urban,2025-11-29,3.38,4.2,275.14,Low,13.56
Cooking Oil,Groceries,Store Brand,113.98,24,2735.52,Kirana Store,Chennai,Rural,2025-06-08,13.25,3.2,108.34,Low,20.99
Wheat Flour,Groceries,Store Brand,123.02,49,6027.98,Kirana Store,Bangalore,Rural,2025-11-16,28.76,2.0,122.16,Medium,5.13
Dishwash Bar,Household,Fortune,621.59,17,10567.03,Supermarket,Chennai,Urban,2025-11-21,22.43,4.4,620.26,Low,18.42
Sugar,Groceries,Reliance,43.67,28,1222.76,Supermarket,Hyderabad,Semi-Urban,2025-11-02,12.43,2.5,47.36,Low,12.47
Toothpaste,Personal Care,Tata,338.98,10,3389.8,Supermarket,Ahmedabad,Urban,2025-05-30,29.62,4.2,357.24,Low,15.11
Shampoo,Personal Care,Patanjali,268.63,13,3492.19,Kirana Store,Chennai,Semi-Urban,2025-09-11,1.59,2.0,265.73,Low,21.09
Toothpaste,Personal Care,Local Brand,193.54,16,3096.64,Supermarket,Delhi,Urban,2025-12-26,9.83,1.6,210.8,Low,21.12
Wheat Flour,Groceries,Local Brand,66.67,36,2400.12,Mall,Pune,Semi-Urban,2026-02-10,2.79,2.4,67.91,Medium,10.86
Floor Cleaner,Household,Fortune,131.87,27,3560.49,Supermarket,Pune,Urban,2025-08-05,8.2,4.3,136.72,Low,29.31
Shampoo,Personal Care,HUL,298.49,18,5372.82,Supermarket,Bangalore,Urban,2025-10-06,10.93,4.0,328.12,Low,26.76
Rice,Groceries,Dabur,145.14,13,1886.82,Kirana Store,Hyderabad,Semi-Urban,2026-03-16,1.58,3.5,133.28,Low,21.49
Sugar,Groceries,Patanjali,148.35,37,5488.95,Kirana Store,Ahmedabad,Semi-Urban,2026-03-04,6.9,3.8,154.56,Medium,14.34
Sugar,Groceries,Store Brand,126.12,46,5801.52,Kirana Store,Mumbai,Semi-Urban,2025-09-02,8.14,2.1,123.11,Medium,18.87
Cooking Oil,Groceries,Store Brand,89.53,37,3312.61,Kirana Store,Pune,Rural,2026-02-11,21.77,4.4,98.32,Medium,14.34
Rice,Groceries,Local Brand,92.93,37,3438.41,Kirana Store,Bangalore,Rural,2025-09-28,23.4,1.6,89.77,Medium,9.34
Detergent,Household,Aashirvaad,614.87,23,14142.01,Supermarket,Delhi,Urban,2026-03-28,9.53,3.3,607.3,Low,28.56
Soap,Personal Care,Local Brand,105.5,13,1371.5,Kirana Store,Ahmedabad,Rural,2025-12-08,20.04,4.4,110.3,Low,9.69
Detergent,Household,Store Brand,154.59,12,1855.08,Kirana Store,Hyderabad,Rural,2025-05-15,3.5,2.4,149.57,Low,18.46
Rice,Groceries,Reliance,67.23,14,941.22,Mall,Delhi,Urban,2025-07-10,20.94,1.7,73.23,Low,18.64
Dishwash Bar,Household,Tata,119.9,47,5635.3,Mall,Pune,Urban,2026-01-24,2.37,4.3,120.75,Medium,23.41
Soap,Personal Care,Local Brand,97.27,32,3112.64,Kirana Store,Mumbai,Rural,2025-07-26,4.44,4.1,102.68,Medium,19.81
Floor Cleaner,Household,Dabur,348.66,22,7670.52,Kirana Store,Chennai,Urban,2025-09-01,18.01,3.3,372.87,Low,13.23
Hair Oil,Personal Care,Local Brand,196.61,35,6881.35,Supermarket,Mumbai,Urban,2025-07-04,12.03,3.0,214.97,Medium,20.88
Floor Cleaner,Household,Reliance,468.61,24,11246.64,Supermarket,Chennai,Semi-Urban,2025-12-01,18.3,3.7,490.91,Low,9.25
Dishwash Bar,Household,Store Brand,124.94,45,5622.3,Supermarket,Delhi,Urban,2025-06-03,18.32,2.1,116.33,Medium,10.13
Floor Cleaner,Household,Tata,295.88,22,6509.36,Supermarket,Mumbai,Urban,2025-08-12,9.37,4.0,278.0,Low,27.56
Toothpaste,Personal Care,P&G,83.8,38,3184.4,Kirana Store,Chennai,Urban,2025-04-23,15.82,4.7,85.89,Medium,20.63
Dishwash Bar,Household,Tata,253.23,17,4304.91,Supermarket,Mumbai,Urban,2026-02-03,18.74,3.9,243.29,Low,21.1
Soap,Personal Care,Reliance,157.67,57,8987.19,Kirana Store,Chennai,Semi-Urban,2025-05-20,23.99,1.8,149.09,Medium,17.48
Detergent,Household,P&G,165.99,26,4315.74,Mall,Hyderabad,Urban,2025-06-10,14.99,4.2,166.19,Low,17.79
Dal,Groceries,HUL,162.44,57,9259.08,Supermarket,Chennai,Urban,2026-03-28,27.11,4.8,155.75,Medium,19.2
Shampoo,Personal Care,Patanjali,241.16,19,4582.04,Supermarket,Chennai,Semi-Urban,2026-03-18,8.75,1.5,260.29,Low,11.38
Detergent,Household,Patanjali,427.71,14,5987.94,Supermarket,Delhi,Semi-Urban,2025-07-10,4.91,2.3,418.85,Low,12.01
